Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1268133,-,-,-,40.81,-73.26,-5,40,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DHI,GHI
1999,2,7,3,30,0,0
1999,2,7,4,30,0,0
1999,2,7,5,30,0,0
1999,2,7,6,30,0,0
1999,2,7,7,30,29,30
1999,2,7,8,30,127,135
1999,2,7,9,30,238,278
1999,2,7,10,30,267,333
1999,2,7,11,30,272,313
1999,2,7,12,30,177,181
1999,2,7,13,30,168,172
1999,2,7,14,30,194,213
1999,2,7,15,30,32,32
1999,2,7,16,30,3,3
1999,2,7,17,30,0,0
1999,2,7,18,30,0,0
1999,2,7,19,30,0,0
1999,2,7,20,30,0,0
1999,2,7,21,30,0,0
1999,2,7,22,30,0,0
1999,2,7,23,30,0,0
1999,2,8,0,30,0,0
1999,2,8,1,30,0,0
1999,2,8,2,30,0,0
1999,2,8,3,30,0,0
1999,2,8,4,30,0,0
1999,2,8,5,30,0,0
1999,2,8,6,30,0,0
1999,2,8,7,30,16,16
1999,2,8,8,30,70,223
1999,2,8,9,30,101,101
1999,2,8,10,30,134,135
1999,2,8,11,30,163,168
1999,2,8,12,30,224,245
1999,2,8,13,30,212,213
1999,2,8,14,30,63,440
1999,2,8,15,30,52,288
1999,2,8,16,30,46,46
1999,2,8,17,30,0,0
1999,2,8,18,30,0,0
1999,2,8,19,30,0,0
1999,2,8,20,30,0,0
1999,2,8,21,30,0,0
1999,2,8,22,30,0,0
1999,2,8,23,30,0,0
1999,2,9,0,30,0,0
1999,2,9,1,30,0,0
1999,2,9,2,30,0,0
1999,2,9,3,30,0,0
1999,2,9,4,30,0,0
1999,2,9,5,30,0,0
1999,2,9,6,30,0,0
1999,2,9,7,30,37,37
1999,2,9,8,30,146,153
1999,2,9,9,30,204,237
1999,2,9,10,30,252,288
1999,2,9,11,30,211,221
1999,2,9,12,30,225,240
1999,2,9,13,30,249,278
1999,2,9,14,30,123,125
1999,2,9,15,30,147,161
1999,2,9,16,30,75,86
1999,2,9,17,30,0,0
1999,2,9,18,30,0,0
1999,2,9,19,30,0,0
1999,2,9,20,30,0,0
1999,2,9,21,30,0,0
1999,2,9,22,30,0,0
1999,2,9,23,30,0,0
1999,2,10,0,30,0,0
1999,2,10,1,30,0,0
1999,2,10,2,30,0,0
1999,2,10,3,30,0,0
1999,2,10,4,30,0,0
1999,2,10,5,30,0,0
1999,2,10,6,30,0,0
1999,2,10,7,30,27,77
1999,2,10,8,30,48,254
1999,2,10,9,30,59,418
1999,2,10,10,30,66,541
1999,2,10,11,30,70,611
1999,2,10,12,30,71,618
1999,2,10,13,30,68,564
1999,2,10,14,30,61,453
1999,2,10,15,30,51,297
1999,2,10,16,30,33,119
1999,2,10,17,30,0,0
1999,2,10,18,30,0,0
1999,2,10,19,30,0,0
1999,2,10,20,30,0,0
1999,2,10,21,30,0,0
1999,2,10,22,30,0,0
1999,2,10,23,30,0,0
1999,2,11,0,30,0,0
1999,2,11,1,30,0,0
1999,2,11,2,30,0,0
1999,2,11,3,30,0,0
1999,2,11,4,30,0,0
1999,2,11,5,30,0,0
1999,2,11,6,30,0,0
1999,2,11,7,30,28,79
1999,2,11,8,30,50,253
1999,2,11,9,30,62,415
1999,2,11,10,30,69,537
1999,2,11,11,30,70,605
1999,2,11,12,30,70,613
1999,2,11,13,30,69,559
1999,2,11,14,30,65,449
1999,2,11,15,30,56,293
1999,2,11,16,30,38,118
1999,2,11,17,30,0,0
1999,2,11,18,30,0,0
1999,2,11,19,30,0,0
1999,2,11,20,30,0,0
1999,2,11,21,30,0,0
1999,2,11,22,30,0,0
1999,2,11,23,30,0,0
1999,2,12,0,30,0,0
1999,2,12,1,30,0,0
1999,2,12,2,30,0,0
1999,2,12,3,30,0,0
1999,2,12,4,30,0,0
1999,2,12,5,30,0,0
1999,2,12,6,30,0,0
1999,2,12,7,30,36,71
1999,2,12,8,30,64,64
1999,2,12,9,30,160,161
1999,2,12,10,30,158,158
1999,2,12,11,30,182,182
1999,2,12,12,30,271,325
1999,2,12,13,30,192,203
1999,2,12,14,30,160,161
1999,2,12,15,30,76,76
1999,2,12,16,30,41,113
1999,2,12,17,30,0,0
1999,2,12,18,30,0,0
1999,2,12,19,30,0,0
1999,2,12,20,30,0,0
1999,2,12,21,30,0,0
1999,2,12,22,30,0,0
1999,2,12,23,30,0,0
1999,2,13,0,30,0,0
1999,2,13,1,30,0,0
1999,2,13,2,30,0,0
1999,2,13,3,30,0,0
1999,2,13,4,30,0,0
1999,2,13,5,30,0,0
1999,2,13,6,30,0,0
1999,2,13,7,30,50,51
1999,2,13,8,30,54,274
1999,2,13,9,30,70,436
1999,2,13,10,30,81,560
1999,2,13,11,30,215,482
1999,2,13,12,30,88,631
1999,2,13,13,30,326,395
1999,2,13,14,30,127,127
1999,2,13,15,30,184,200
1999,2,13,16,30,43,127
1999,2,13,17,30,0,0
1999,2,13,18,30,0,0
1999,2,13,19,30,0,0
1999,2,13,20,30,0,0
1999,2,13,21,30,0,0
1999,2,13,22,30,0,0
1999,2,13,23,30,0,0
1999,2,14,0,30,0,0
1999,2,14,1,30,0,0
1999,2,14,2,30,0,0
1999,2,14,3,30,0,0
1999,2,14,4,30,0,0
1999,2,14,5,30,0,0
1999,2,14,6,30,0,0
1999,2,14,7,30,57,57
1999,2,14,8,30,163,172
1999,2,14,9,30,83,433
1999,2,14,10,30,90,559
1999,2,14,11,30,89,631
1999,2,14,12,30,84,647
1999,2,14,13,30,78,593
1999,2,14,14,30,69,481
1999,2,14,15,30,58,325
1999,2,14,16,30,39,140
1999,2,14,17,30,0,0
1999,2,14,18,30,0,0
1999,2,14,19,30,0,0
1999,2,14,20,30,0,0
1999,2,14,21,30,0,0
1999,2,14,22,30,0,0
1999,2,14,23,30,0,0
1999,2,15,0,30,0,0
1999,2,15,1,30,0,0
1999,2,15,2,30,0,0
1999,2,15,3,30,0,0
1999,2,15,4,30,0,0
1999,2,15,5,30,0,0
1999,2,15,6,30,0,0
1999,2,15,7,30,31,96
1999,2,15,8,30,49,278
1999,2,15,9,30,59,445
1999,2,15,10,30,64,569
1999,2,15,11,30,65,639
1999,2,15,12,30,65,646
1999,2,15,13,30,64,592
1999,2,15,14,30,61,477
1999,2,15,15,30,54,320
1999,2,15,16,30,38,138
1999,2,15,17,30,0,0
1999,2,15,18,30,0,0
1999,2,15,19,30,0,0
1999,2,15,20,30,0,0
1999,2,15,21,30,0,0
1999,2,15,22,30,0,0
1999,2,15,23,30,0,0
1999,2,16,0,30,0,0
1999,2,16,1,30,0,0
1999,2,16,2,30,0,0
1999,2,16,3,30,0,0
1999,2,16,4,30,0,0
1999,2,16,5,30,0,0
1999,2,16,6,30,0,0
1999,2,16,7,30,35,94
1999,2,16,8,30,58,275
1999,2,16,9,30,71,441
1999,2,16,10,30,78,565
1999,2,16,11,30,82,634
1999,2,16,12,30,84,642
1999,2,16,13,30,81,584
1999,2,16,14,30,76,472
1999,2,16,15,30,65,315
1999,2,16,16,30,44,137
1999,2,16,17,30,0,0
1999,2,16,18,30,0,0
1999,2,16,19,30,0,0
1999,2,16,20,30,0,0
1999,2,16,21,30,0,0
1999,2,16,22,30,0,0
1999,2,16,23,30,0,0
1999,2,17,0,30,0,0
1999,2,17,1,30,0,0
1999,2,17,2,30,0,0
1999,2,17,3,30,0,0
1999,2,17,4,30,0,0
1999,2,17,5,30,0,0
1999,2,17,6,30,0,0
1999,2,17,7,30,52,53
1999,2,17,8,30,58,58
1999,2,17,9,30,217,312
1999,2,17,10,30,235,426
1999,2,17,11,30,220,230
1999,2,17,12,30,291,379
1999,2,17,13,30,191,203
1999,2,17,14,30,169,177
1999,2,17,15,30,156,177
1999,2,17,16,30,22,22
1999,2,17,17,30,0,0
1999,2,17,18,30,0,0
1999,2,17,19,30,0,0
1999,2,17,20,30,0,0
1999,2,17,21,30,0,0
1999,2,17,22,30,0,0
1999,2,17,23,30,0,0
1999,2,18,0,30,0,0
1999,2,18,1,30,0,0
1999,2,18,2,30,0,0
1999,2,18,3,30,0,0
1999,2,18,4,30,0,0
1999,2,18,5,30,0,0
1999,2,18,6,30,0,0
1999,2,18,7,30,5,5
1999,2,18,8,30,9,9
1999,2,18,9,30,52,53
1999,2,18,10,30,100,100
1999,2,18,11,30,151,152
1999,2,18,12,30,92,92
1999,2,18,13,30,97,98
1999,2,18,14,30,134,136
1999,2,18,15,30,127,131
1999,2,18,16,30,60,61
1999,2,18,17,30,0,0
1999,2,18,18,30,0,0
1999,2,18,19,30,0,0
1999,2,18,20,30,0,0
1999,2,18,21,30,0,0
1999,2,18,22,30,0,0
1999,2,18,23,30,0,0
1999,2,19,0,30,0,0
1999,2,19,1,30,0,0
1999,2,19,2,30,0,0
1999,2,19,3,30,0,0
1999,2,19,4,30,0,0
1999,2,19,5,30,0,0
1999,2,19,6,30,0,0
1999,2,19,7,30,64,66
1999,2,19,8,30,162,190
1999,2,19,9,30,167,384
1999,2,19,10,30,179,516
1999,2,19,11,30,99,650
1999,2,19,12,30,361,498
1999,2,19,13,30,340,429
1999,2,19,14,30,284,334
1999,2,19,15,30,155,158
1999,2,19,16,30,81,84
1999,2,19,17,30,0,0
1999,2,19,18,30,0,0
1999,2,19,19,30,0,0
1999,2,19,20,30,0,0
1999,2,19,21,30,0,0
1999,2,19,22,30,0,0
1999,2,19,23,30,0,0
1999,2,20,0,30,0,0
1999,2,20,1,30,0,0
1999,2,20,2,30,0,0
1999,2,20,3,30,0,0
1999,2,20,4,30,0,0
1999,2,20,5,30,0,0
1999,2,20,6,30,0,0
1999,2,20,7,30,49,49
1999,2,20,8,30,166,223
1999,2,20,9,30,217,341
1999,2,20,10,30,304,470
1999,2,20,11,30,306,572
1999,2,20,12,30,108,659
1999,2,20,13,30,295,320
1999,2,20,14,30,271,293
1999,2,20,15,30,76,337
1999,2,20,16,30,52,154
1999,2,20,17,30,0,0
1999,2,20,18,30,0,0
1999,2,20,19,30,0,0
1999,2,20,20,30,0,0
1999,2,20,21,30,0,0
1999,2,20,22,30,0,0
1999,2,20,23,30,0,0
1999,2,21,0,30,0,0
1999,2,21,1,30,0,0
1999,2,21,2,30,0,0
1999,2,21,3,30,0,0
1999,2,21,4,30,0,0
1999,2,21,5,30,0,0
1999,2,21,6,30,0,0
1999,2,21,7,30,39,39
1999,2,21,8,30,76,76
1999,2,21,9,30,242,255
1999,2,21,10,30,194,195
1999,2,21,11,30,209,209
1999,2,21,12,30,211,211
1999,2,21,13,30,323,356
1999,2,21,14,30,216,387
1999,2,21,15,30,161,173
1999,2,21,16,30,74,74
1999,2,21,17,30,0,0
1999,2,21,18,30,0,0
1999,2,21,19,30,0,0
1999,2,21,20,30,0,0
1999,2,21,21,30,0,0
1999,2,21,22,30,0,0
1999,2,21,23,30,0,0
1999,2,22,0,30,0,0
1999,2,22,1,30,0,0
1999,2,22,2,30,0,0
1999,2,22,3,30,0,0
1999,2,22,4,30,0,0
1999,2,22,5,30,0,0
1999,2,22,6,30,0,0
1999,2,22,7,30,42,126
1999,2,22,8,30,193,225
1999,2,22,9,30,70,496
1999,2,22,10,30,72,634
1999,2,22,11,30,69,705
1999,2,22,12,30,64,712
1999,2,22,13,30,60,653
1999,2,22,14,30,55,536
1999,2,22,15,30,48,371
1999,2,22,16,30,38,178
1999,2,22,17,30,0,0
1999,2,22,18,30,0,0
1999,2,22,19,30,0,0
1999,2,22,20,30,0,0
1999,2,22,21,30,0,0
1999,2,22,22,30,0,0
1999,2,22,23,30,0,0
1999,2,23,0,30,0,0
1999,2,23,1,30,0,0
1999,2,23,2,30,0,0
1999,2,23,3,30,0,0
1999,2,23,4,30,0,0
1999,2,23,5,30,0,0
1999,2,23,6,30,0,0
1999,2,23,7,30,88,99
1999,2,23,8,30,54,337
1999,2,23,9,30,65,512
1999,2,23,10,30,292,522
1999,2,23,11,30,337,569
1999,2,23,12,30,188,620
1999,2,23,13,30,252,502
1999,2,23,14,30,231,421
1999,2,23,15,30,142,308
1999,2,23,16,30,109,113
1999,2,23,17,30,0,0
1999,2,23,18,30,0,0
1999,2,23,19,30,0,0
1999,2,23,20,30,0,0
1999,2,23,21,30,0,0
1999,2,23,22,30,0,0
1999,2,23,23,30,0,0
1999,2,24,0,30,0,0
1999,2,24,1,30,0,0
1999,2,24,2,30,0,0
1999,2,24,3,30,0,0
1999,2,24,4,30,0,0
1999,2,24,5,30,0,0
1999,2,24,6,30,0,0
1999,2,24,7,30,74,74
1999,2,24,8,30,195,234
1999,2,24,9,30,162,423
1999,2,24,10,30,152,520
1999,2,24,11,30,177,580
1999,2,24,12,30,343,559
1999,2,24,13,30,89,636
1999,2,24,14,30,165,448
1999,2,24,15,30,124,316
1999,2,24,16,30,109,115
1999,2,24,17,30,5,5
1999,2,24,18,30,0,0
1999,2,24,19,30,0,0
1999,2,24,20,30,0,0
1999,2,24,21,30,0,0
1999,2,24,22,30,0,0
1999,2,24,23,30,0,0
1999,2,25,0,30,0,0
1999,2,25,1,30,0,0
1999,2,25,2,30,0,0
1999,2,25,3,30,0,0
1999,2,25,4,30,0,0
1999,2,25,5,30,0,0
1999,2,25,6,30,0,0
1999,2,25,7,30,36,37
1999,2,25,8,30,149,152
1999,2,25,9,30,214,220
1999,2,25,10,30,312,347
1999,2,25,11,30,283,288
1999,2,25,12,30,374,493
1999,2,25,13,30,313,348
1999,2,25,14,30,142,142
1999,2,25,15,30,97,99
1999,2,25,16,30,85,89
1999,2,25,17,30,3,3
1999,2,25,18,30,0,0
1999,2,25,19,30,0,0
1999,2,25,20,30,0,0
1999,2,25,21,30,0,0
1999,2,25,22,30,0,0
1999,2,25,23,30,0,0
1999,2,26,0,30,0,0
1999,2,26,1,30,0,0
1999,2,26,2,30,0,0
1999,2,26,3,30,0,0
1999,2,26,4,30,0,0
1999,2,26,5,30,0,0
1999,2,26,6,30,0,0
1999,2,26,7,30,42,144
1999,2,26,8,30,204,246
1999,2,26,9,30,77,512
1999,2,26,10,30,339,425
1999,2,26,11,30,81,713
1999,2,26,12,30,80,723
1999,2,26,13,30,77,665
1999,2,26,14,30,70,548
1999,2,26,15,30,60,383
1999,2,26,16,30,46,188
1999,2,26,17,30,13,18
1999,2,26,18,30,0,0
1999,2,26,19,30,0,0
1999,2,26,20,30,0,0
1999,2,26,21,30,0,0
1999,2,26,22,30,0,0
1999,2,26,23,30,0,0
1999,2,27,0,30,0,0
1999,2,27,1,30,0,0
1999,2,27,2,30,0,0
1999,2,27,3,30,0,0
1999,2,27,4,30,0,0
1999,2,27,5,30,0,0
1999,2,27,6,30,0,0
1999,2,27,7,30,45,154
1999,2,27,8,30,70,349
1999,2,27,9,30,88,523
1999,2,27,10,30,100,653
1999,2,27,11,30,108,724
1999,2,27,12,30,108,726
1999,2,27,13,30,102,668
1999,2,27,14,30,93,549
1999,2,27,15,30,169,328
1999,2,27,16,30,127,138
1999,2,27,17,30,12,12
1999,2,27,18,30,0,0
1999,2,27,19,30,0,0
1999,2,27,20,30,0,0
1999,2,27,21,30,0,0
1999,2,27,22,30,0,0
1999,2,27,23,30,0,0
1999,2,28,0,30,0,0
1999,2,28,1,30,0,0
1999,2,28,2,30,0,0
1999,2,28,3,30,0,0
1999,2,28,4,30,0,0
1999,2,28,5,30,0,0
1999,2,28,6,30,0,0
1999,2,28,7,30,45,45
1999,2,28,8,30,85,85
1999,2,28,9,30,194,197
1999,2,28,10,30,223,225
1999,2,28,11,30,210,211
1999,2,28,12,30,162,162
1999,2,28,13,30,136,136
1999,2,28,14,30,67,67
1999,2,28,15,30,81,81
1999,2,28,16,30,63,63
1999,2,28,17,30,7,7
1999,2,28,18,30,0,0
1999,2,28,19,30,0,0
1999,2,28,20,30,0,0
1999,2,28,21,30,0,0
1999,2,28,22,30,0,0
1999,2,28,23,30,0,0
2009,3,1,0,30,0,0
2009,3,1,1,30,0,0
2009,3,1,2,30,0,0
2009,3,1,3,30,0,0
2009,3,1,4,30,0,0
2009,3,1,5,30,0,0
2009,3,1,6,30,0,0
2009,3,1,7,30,69,70
2009,3,1,8,30,79,79
2009,3,1,9,30,190,195
2009,3,1,10,30,181,183
2009,3,1,11,30,357,385
2009,3,1,12,30,303,316
2009,3,1,13,30,230,230
2009,3,1,14,30,231,239
2009,3,1,15,30,28,28
2009,3,1,16,30,53,53
2009,3,1,17,30,12,12
2009,3,1,18,30,0,0
2009,3,1,19,30,0,0
2009,3,1,20,30,0,0
2009,3,1,21,30,0,0
2009,3,1,22,30,0,0
2009,3,1,23,30,0,0
2009,3,2,0,30,0,0
2009,3,2,1,30,0,0
2009,3,2,2,30,0,0
2009,3,2,3,30,0,0
2009,3,2,4,30,0,0
2009,3,2,5,30,0,0
2009,3,2,6,30,0,0
2009,3,2,7,30,50,164
2009,3,2,8,30,75,360
2009,3,2,9,30,81,81
2009,3,2,10,30,123,123
2009,3,2,11,30,197,197
2009,3,2,12,30,92,92
2009,3,2,13,30,102,102
2009,3,2,14,30,163,163
2009,3,2,15,30,65,65
2009,3,2,16,30,18,18
2009,3,2,17,30,9,9
2009,3,2,18,30,0,0
2009,3,2,19,30,0,0
2009,3,2,20,30,0,0
2009,3,2,21,30,0,0
2009,3,2,22,30,0,0
2009,3,2,23,30,0,0
2009,3,3,0,30,0,0
2009,3,3,1,30,0,0
2009,3,3,2,30,0,0
2009,3,3,3,30,0,0
2009,3,3,4,30,0,0
2009,3,3,5,30,0,0
2009,3,3,6,30,0,0
2009,3,3,7,30,52,182
2009,3,3,8,30,77,388
2009,3,3,9,30,95,569
2009,3,3,10,30,112,700
2009,3,3,11,30,120,773
2009,3,3,12,30,120,779
2009,3,3,13,30,109,718
2009,3,3,14,30,99,594
2009,3,3,15,30,81,421
2009,3,3,16,30,57,217
2009,3,3,17,30,18,31
2009,3,3,18,30,0,0
2009,3,3,19,30,0,0
2009,3,3,20,30,0,0
2009,3,3,21,30,0,0
2009,3,3,22,30,0,0
2009,3,3,23,30,0,0
2009,3,4,0,30,0,0
2009,3,4,1,30,0,0
2009,3,4,2,30,0,0
2009,3,4,3,30,0,0
2009,3,4,4,30,0,0
2009,3,4,5,30,0,0
2009,3,4,6,30,6,6
2009,3,4,7,30,50,189
2009,3,4,8,30,72,396
2009,3,4,9,30,88,575
2009,3,4,10,30,97,701
2009,3,4,11,30,104,773
2009,3,4,12,30,108,778
2009,3,4,13,30,105,717
2009,3,4,14,30,100,588
2009,3,4,15,30,85,416
2009,3,4,16,30,58,216
2009,3,4,17,30,20,33
2009,3,4,18,30,0,0
2009,3,4,19,30,0,0
2009,3,4,20,30,0,0
2009,3,4,21,30,0,0
2009,3,4,22,30,0,0
2009,3,4,23,30,0,0
2009,3,5,0,30,0,0
2009,3,5,1,30,0,0
2009,3,5,2,30,0,0
2009,3,5,3,30,0,0
2009,3,5,4,30,0,0
2009,3,5,5,30,0,0
2009,3,5,6,30,5,5
2009,3,5,7,30,55,55
2009,3,5,8,30,76,395
2009,3,5,9,30,92,574
2009,3,5,10,30,102,705
2009,3,5,11,30,108,770
2009,3,5,12,30,113,770
2009,3,5,13,30,110,709
2009,3,5,14,30,390,441
2009,3,5,15,30,230,318
2009,3,5,16,30,66,210
2009,3,5,17,30,21,32
2009,3,5,18,30,0,0
2009,3,5,19,30,0,0
2009,3,5,20,30,0,0
2009,3,5,21,30,0,0
2009,3,5,22,30,0,0
2009,3,5,23,30,0,0
2009,3,6,0,30,0,0
2009,3,6,1,30,0,0
2009,3,6,2,30,0,0
2009,3,6,3,30,0,0
2009,3,6,4,30,0,0
2009,3,6,5,30,0,0
2009,3,6,6,30,14,16
2009,3,6,7,30,61,173
2009,3,6,8,30,88,358
2009,3,6,9,30,291,320
2009,3,6,10,30,113,113
2009,3,6,11,30,303,342
2009,3,6,12,30,229,236
2009,3,6,13,30,205,205
2009,3,6,14,30,232,253
2009,3,6,15,30,207,256
2009,3,6,16,30,122,132
2009,3,6,17,30,18,18
2009,3,6,18,30,0,0
2009,3,6,19,30,0,0
2009,3,6,20,30,0,0
2009,3,6,21,30,0,0
2009,3,6,22,30,0,0
2009,3,6,23,30,0,0
2009,3,7,0,30,0,0
2009,3,7,1,30,0,0
2009,3,7,2,30,0,0
2009,3,7,3,30,0,0
2009,3,7,4,30,0,0
2009,3,7,5,30,0,0
2009,3,7,6,30,15,17
2009,3,7,7,30,65,179
2009,3,7,8,30,81,377
2009,3,7,9,30,88,549
2009,3,7,10,30,98,672
2009,3,7,11,30,103,736
2009,3,7,12,30,107,734
2009,3,7,13,30,235,576
2009,3,7,14,30,221,222
2009,3,7,15,30,68,68
2009,3,7,16,30,124,134
2009,3,7,17,30,19,19
2009,3,7,18,30,0,0
2009,3,7,19,30,0,0
2009,3,7,20,30,0,0
2009,3,7,21,30,0,0
2009,3,7,22,30,0,0
2009,3,7,23,30,0,0
2009,3,8,0,30,0,0
2009,3,8,1,30,0,0
2009,3,8,2,30,0,0
2009,3,8,3,30,0,0
2009,3,8,4,30,0,0
2009,3,8,5,30,0,0
2009,3,8,6,30,6,6
2009,3,8,7,30,39,39
2009,3,8,8,30,101,102
2009,3,8,9,30,266,365
2009,3,8,10,30,292,469
2009,3,8,11,30,335,436
2009,3,8,12,30,318,505
2009,3,8,13,30,278,491
2009,3,8,14,30,100,101
2009,3,8,15,30,95,96
2009,3,8,16,30,30,30
2009,3,8,17,30,6,6
2009,3,8,18,30,0,0
2009,3,8,19,30,0,0
2009,3,8,20,30,0,0
2009,3,8,21,30,0,0
2009,3,8,22,30,0,0
2009,3,8,23,30,0,0
2009,3,9,0,30,0,0
2009,3,9,1,30,0,0
2009,3,9,2,30,0,0
2009,3,9,3,30,0,0
2009,3,9,4,30,0,0
2009,3,9,5,30,0,0
2009,3,9,6,30,4,4
2009,3,9,7,30,71,181
2009,3,9,8,30,103,366
2009,3,9,9,30,166,166
2009,3,9,10,30,42,42
2009,3,9,11,30,33,33
2009,3,9,12,30,33,33
2009,3,9,13,30,183,183
2009,3,9,14,30,173,173
2009,3,9,15,30,115,115
2009,3,9,16,30,75,209
2009,3,9,17,30,26,39
2009,3,9,18,30,0,0
2009,3,9,19,30,0,0
2009,3,9,20,30,0,0
2009,3,9,21,30,0,0
2009,3,9,22,30,0,0
2009,3,9,23,30,0,0
2009,3,10,0,30,0,0
2009,3,10,1,30,0,0
2009,3,10,2,30,0,0
2009,3,10,3,30,0,0
2009,3,10,4,30,0,0
2009,3,10,5,30,0,0
2009,3,10,6,30,18,29
2009,3,10,7,30,52,206
2009,3,10,8,30,69,399
2009,3,10,9,30,81,568
2009,3,10,10,30,111,677
2009,3,10,11,30,117,744
2009,3,10,12,30,111,750
2009,3,10,13,30,346,476
2009,3,10,14,30,267,314
2009,3,10,15,30,100,101
2009,3,10,16,30,89,92
2009,3,10,17,30,9,9
2009,3,10,18,30,0,0
2009,3,10,19,30,0,0
2009,3,10,20,30,0,0
2009,3,10,21,30,0,0
2009,3,10,22,30,0,0
2009,3,10,23,30,0,0
2009,3,11,0,30,0,0
2009,3,11,1,30,0,0
2009,3,11,2,30,0,0
2009,3,11,3,30,0,0
2009,3,11,4,30,0,0
2009,3,11,5,30,0,0
2009,3,11,6,30,8,8
2009,3,11,7,30,7,7
2009,3,11,8,30,6,6
2009,3,11,9,30,37,37
2009,3,11,10,30,52,52
2009,3,11,11,30,87,87
2009,3,11,12,30,107,107
2009,3,11,13,30,162,162
2009,3,11,14,30,136,136
2009,3,11,15,30,121,124
2009,3,11,16,30,136,158
2009,3,11,17,30,29,41
2009,3,11,18,30,0,0
2009,3,11,19,30,0,0
2009,3,11,20,30,0,0
2009,3,11,21,30,0,0
2009,3,11,22,30,0,0
2009,3,11,23,30,0,0
2009,3,12,0,30,0,0
2009,3,12,1,30,0,0
2009,3,12,2,30,0,0
2009,3,12,3,30,0,0
2009,3,12,4,30,0,0
2009,3,12,5,30,0,0
2009,3,12,6,30,23,39
2009,3,12,7,30,57,227
2009,3,12,8,30,74,430
2009,3,12,9,30,85,599
2009,3,12,10,30,91,725
2009,3,12,11,30,96,791
2009,3,12,12,30,99,788
2009,3,12,13,30,95,728
2009,3,12,14,30,92,606
2009,3,12,15,30,83,437
2009,3,12,16,30,64,239
2009,3,12,17,30,32,32
2009,3,12,18,30,0,0
2009,3,12,19,30,0,0
2009,3,12,20,30,0,0
2009,3,12,21,30,0,0
2009,3,12,22,30,0,0
2009,3,12,23,30,0,0
2009,3,13,0,30,0,0
2009,3,13,1,30,0,0
2009,3,13,2,30,0,0
2009,3,13,3,30,0,0
2009,3,13,4,30,0,0
2009,3,13,5,30,0,0
2009,3,13,6,30,25,25
2009,3,13,7,30,91,91
2009,3,13,8,30,78,428
2009,3,13,9,30,87,602
2009,3,13,10,30,90,729
2009,3,13,11,30,94,796
2009,3,13,12,30,95,798
2009,3,13,13,30,92,731
2009,3,13,14,30,86,611
2009,3,13,15,30,76,443
2009,3,13,16,30,60,242
2009,3,13,17,30,32,32
2009,3,13,18,30,0,0
2009,3,13,19,30,0,0
2009,3,13,20,30,0,0
2009,3,13,21,30,0,0
2009,3,13,22,30,0,0
2009,3,13,23,30,0,0
2009,3,14,0,30,0,0
2009,3,14,1,30,0,0
2009,3,14,2,30,0,0
2009,3,14,3,30,0,0
2009,3,14,4,30,0,0
2009,3,14,5,30,0,0
2009,3,14,6,30,25,25
2009,3,14,7,30,133,177
2009,3,14,8,30,185,340
2009,3,14,9,30,246,453
2009,3,14,10,30,265,574
2009,3,14,11,30,273,627
2009,3,14,12,30,288,629
2009,3,14,13,30,260,580
2009,3,14,14,30,236,473
2009,3,14,15,30,226,268
2009,3,14,16,30,128,136
2009,3,14,17,30,23,23
2009,3,14,18,30,0,0
2009,3,14,19,30,0,0
2009,3,14,20,30,0,0
2009,3,14,21,30,0,0
2009,3,14,22,30,0,0
2009,3,14,23,30,0,0
2009,3,15,0,30,0,0
2009,3,15,1,30,0,0
2009,3,15,2,30,0,0
2009,3,15,3,30,0,0
2009,3,15,4,30,0,0
2009,3,15,5,30,0,0
2009,3,15,6,30,16,16
2009,3,15,7,30,106,109
2009,3,15,8,30,128,130
2009,3,15,9,30,228,242
2009,3,15,10,30,278,302
2009,3,15,11,30,317,362
2009,3,15,12,30,353,498
2009,3,15,13,30,298,482
2009,3,15,14,30,284,375
2009,3,15,15,30,219,229
2009,3,15,16,30,141,161
2009,3,15,17,30,15,15
2009,3,15,18,30,0,0
2009,3,15,19,30,0,0
2009,3,15,20,30,0,0
2009,3,15,21,30,0,0
2009,3,15,22,30,0,0
2009,3,15,23,30,0,0
2009,3,16,0,30,0,0
2009,3,16,1,30,0,0
2009,3,16,2,30,0,0
2009,3,16,3,30,0,0
2009,3,16,4,30,0,0
2009,3,16,5,30,0,0
